278448bt	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_chromosome_4	genome	+	NZ_LR134213.1	t_pro_hok_sok_tadb	NaN - rows are merged	tblastn	NaN - rows are merged	203384	203536	153	1	51	51	5306679
4798it	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_chromosome_4	genome	+	NZ_LR134213.1	t_pro_hok_sok_tadb	not defined	infernal	1.4e-19	203386	203533	147	0	0	0	0
6045iat	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_chromosome_4	genome	+	NZ_LR134213.1	at_nt_hok_sok_tadb	not defined	infernal	0.00043	203402	203527	125	0	0	0	0
175833bt	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_chromosome_4	genome	+	NZ_LR134213.1	t_pro_hok_sok_tadb	NaN - rows are merged	tblastn	NaN - rows are merged	1064824	1064976	153	1	51	51	5306679
3583it	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_chromosome_4	genome	+	NZ_LR134213.1	t_pro_hok_sok_tadb	not defined	infernal	1.6e-20	1064826	1064975	149	0	0	0	0
5117iat	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_chromosome_4	genome	+	NZ_LR134213.1	at_nt_hok_sok_tadb	not defined	infernal	7.9e-06	1064843	1065044	201	0	0	0	0
326116bat	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_plasmid_2	genome	-	NZ_LR134211.1	at_nt_hok_sok_tadb	NaN - rows are merged	blastn	NaN - rows are merged	138427	138207	221	2	224	226	205331
1581iat	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_plasmid_2	genome	-	NZ_LR134211.1	at_nt_hok_sok_tadb	not defined	infernal	1e-53	138428	138205	223	0	0	0	0
8377it	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_plasmid_2	genome	-	NZ_LR134211.1	t_pro_hok_sok_tadb	not defined	infernal	3.3e-18	138442	138294	148	0	0	0	0
173221bt	Klebsiella_aerogenes_strain_NCTC418_genome_assembly_plasmid_2	genome	-	NZ_LR134211.1	t_pro_hok_sok_tadb	NaN - rows are merged	tblastn	NaN - rows are merged	138462	138292	171	1	52	52	205331
