3319bat	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	+	NZ_AP014856.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2620655	2620731	76	0	0	0	4598983
3326bat	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	+	NZ_CP030781.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2607560	2607636	76	0	0	0	4940006
3325bat	Escherichia_albertii_strain_2012EL_1823B_chromosome_complete_genome	genome	+	NZ_CP030783.2	at_nt_shob_ohsc_sr	unknown	blastn	0	2856288	2856364	76	0	0	0	4809821
4343bat	Escherichia_coli_O7_K1_str_CE10_complete_genome	genome	+	NC_017646.1	at_nt_shob_ohsc_sr	unknown	blastn	0	3060858	3060934	76	0	0	0	5313531
1031bat	Escherichia_coli_strain_CCUG_70745_chromosome	chromosome	+	NZ_CP023258.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2957100	2957177	77	0	0	0	5074278
4337bat	Escherichia_coli_IAI39_chromosome_complete_genome	genome	+	NC_011750.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2875040	2875117	77	0	0	0	5132068
4338bat	Escherichia_coli_APEC_O2_211_chromosome_complete_genome	genome	+	NZ_CP006834.2	at_nt_shob_ohsc_sr	unknown	blastn	0	3854081	3854158	77	0	0	0	5114241
1077bat	Escherichia_coli_SLK172_complete_genome	genome	-	NZ_CP017631.1	at_nt_shob_ohsc_sr	unknown	blastn	0	1300934	1300858	76	0	0	0	5283836
3346bat	Escherichia_coli_strain_CFSAN018748_chromosome_complete_genome	genome	-	NZ_CP028192.1	at_nt_shob_ohsc_sr	unknown	blastn	0	1775725	1775649	76	0	0	0	5071057
4350bat	Shigella_dysenteriae_strain_ATCC_12039_chromosome_complete_genome	genome	-	NZ_CP026831.1	at_nt_shob_ohsc_sr	unknown	blastn	0	898378	898301	77	0	0	0	4880735
3362bat	Escherichia_albertii_strain_1551_2_chromosome_complete_genome	genome	+	NZ_CP025317.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2644179	2644255	76	0	0	0	4730877
5357bat	Escherichia_albertii_strain_NCTC_9362_chromosome_complete_genome	genome	-	NZ_CP034213.1	at_nt_shob_ohsc_sr	unknown	blastn	0	4181315	4181239	76	0	0	0	4551125
5353bat	Escherichia_coli_strain_144_chromosome_complete_genome	genome	-	NZ_CP023364.1	at_nt_shob_ohsc_sr	unknown	blastn	0	1358988	1358912	76	0	0	0	5134443
4356bat	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	-	NZ_CP030778.2	at_nt_shob_ohsc_sr	unknown	blastn	0	4130731	4130656	75	0	0	0	4719735
1051bat	Escherichia_coli_'BL21_Gold(DE3)pLysS_AG'_complete_genome	genome	-	NC_012947.1	at_nt_shob_ohsc_sr	unknown	blastn	0	1172785	1172709	76	0	0	0	4570938
2339bat	Escherichia_coli_042_complete_genome	genome	+	NC_017626.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2955028	2955104	76	0	0	0	5241977
1066bat	Shigella_flexneri_2a_str_301_chromosome_complete_genome	genome	+	NC_004337.2	at_nt_shob_ohsc_sr	unknown	blastn	0	2697735	2697811	76	0	0	0	4607202
5824bat	Escherichia_coli_O25_H16_strain_F5505_C1_chromosome_complete_genome	genome	-	NZ_CP024257.1	at_nt_shob_ohsc_sr	unknown	blastn	0	1502898	1502823	75	0	0	0	4886938
4815bat	Escherichia_coli_strain_2013C_4974_chromosome_complete_genome	genome	+	NZ_CP027587.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2719101	2719177	76	0	0	0	5235560
6144bat	Escherichia_coli_strain_86_3153_chromosome_complete_genome	genome	-	NZ_CP027597.1	at_nt_shob_ohsc_sr	unknown	blastn	0	4412775	4412700	75	0	0	0	5342528
3361bat	Escherichia_coli_strain_675SK2_chromosome_complete_genome	genome	+	NZ_CP027701.1	at_nt_shob_ohsc_sr	unknown	blastn	0	3635699	3635774	75	0	0	0	4889200
6303bat	Shigella_boydii_strain_NCTC_9353_chromosome_complete_genome	genome	+	NZ_CP026797.1	at_nt_shob_ohsc_sr	unknown	blastn	0	1999894	1999968	74	0	0	0	4488529
3829bat	Escherichia_coli_HS_complete_genome	genome	+	NC_009800.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2738856	2738932	76	0	0	0	4643538
3830bat	Escherichia_coli_strain_2015C_3125_chromosome_complete_genome	genome	+	NZ_CP027763.1	at_nt_shob_ohsc_sr	unknown	blastn	0	3214199	3214274	75	0	0	0	5471132
10405bt	Escherichia_coli_BW25113_complete_genome	genome	-	NZ_CP037857.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2693218	2693138	80	0	0	0	4624857
12599bt	Escherichia_coli_IAI39_chromosome_complete_genome	genome	-	NC_011750.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2874716	2874636	80	0	0	0	5132068
13880bt	Escherichia_coli_DNA_complete_genome_strain_20Ec_P_124	genome	-	NZ_AP017610.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2829255	2829175	80	0	0	0	4920828
12973bt	Escherichia_coli_PCN033_complete_genome	genome	-	NZ_CP006632.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2819628	2819548	80	0	0	0	4987957
10974bt	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	-	NZ_AP014855.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2528889	2528809	80	0	0	0	4560575
11491bt	Escherichia_coli_HS_complete_genome	genome	-	NC_009800.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2738533	2738453	80	0	0	0	4643538
1231bt	Escherichia_coli_M12_chromosome	chromosome	+	NZ_CP023644.1	t_nt_shob_ohsc_sr	unknown	blastn	0	65232	65312	80	0	0	0	4984145
11500bt	Escherichia_coli_strain_NCTC10444_genome_assembly_chromosome_1	genome	+	NZ_LR134092.1	t_nt_shob_ohsc_sr	unknown	blastn	0	1324641	1324721	80	0	0	0	5295029
10065bt	Escherichia_coli_0127_H6_E2348_69_complete_genome_strain_E2348_69	genome	-	NC_011601.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2929861	2929781	80	0	0	0	4965553
10094bt	Escherichia_coli_SMS_3_5_complete_genome	genome	-	NC_010498.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2795418	2795338	80	0	0	0	5068389
