10494bt	Shigella_boydii_Sb227_complete_genome	genome	-	NC_007613.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	971748	971659	90	1	90	90	4519823
271it	Shigella_boydii_Sb227_complete_genome	genome	-	NC_007613.1	t_nt_zoro_orzo_maxS	not defined	infernal	5e-23	971748	971659	89	0	0	0	0
524iat	Shigella_boydii_Sb227_complete_genome	genome	+	NC_007613.1	at_nt_zoro_orzo_maxS	not defined	infernal	3.7e-07	971987	972069	82	0	0	0	0
10101bat	Shigella_boydii_Sb227_complete_genome	genome	+	NC_007613.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	972027	972069	43	28	70	70	4519823
18830bat	Shigella_boydii_strain_54_1621_chromosome_complete_genome	genome	-	NZ_CP026810.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	1402100	1402058	43	1	43	43	4531304
528iat	Shigella_boydii_strain_54_1621_chromosome_complete_genome	genome	-	NZ_CP026810.1	at_nt_zoro_orzo_maxS	not defined	infernal	4.1e-07	1402140	1402058	82	0	0	0	0
272it	Shigella_boydii_strain_54_1621_chromosome_complete_genome	genome	+	NZ_CP026810.1	t_nt_zoro_orzo_maxS	not defined	infernal	5e-23	1402379	1402468	89	0	0	0	0
10493bt	Shigella_boydii_strain_54_1621_chromosome_complete_genome	genome	+	NZ_CP026810.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	1402379	1402468	90	1	90	90	4531304
10492bt	Shigella_boydii_strain_59_248_chromosome_complete_genome	genome	-	NZ_CP026766.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	4122839	4122750	90	1	90	90	4678058
273it	Shigella_boydii_strain_59_248_chromosome_complete_genome	genome	-	NZ_CP026766.1	t_nt_zoro_orzo_maxS	not defined	infernal	5e-23	4122839	4122750	89	0	0	0	0
525iat	Shigella_boydii_strain_59_248_chromosome_complete_genome	genome	+	NZ_CP026766.1	at_nt_zoro_orzo_maxS	not defined	infernal	3.7e-07	4123078	4123160	82	0	0	0	0
10100bat	Shigella_boydii_strain_59_248_chromosome_complete_genome	genome	+	NZ_CP026766.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	4123118	4123160	43	28	70	70	4678058
17616bat	Shigella_boydii_strain_59_2708_chromosome_complete_genome	genome	-	NZ_CP026846.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	3338875	3338833	43	47	81	81	4856857
568iat	Shigella_boydii_strain_59_2708_chromosome_complete_genome	genome	-	NZ_CP026846.1	at_nt_zoro_orzo_maxS	not defined	infernal	6.5e-07	3338915	3338833	82	0	0	0	0
10491bt	Shigella_boydii_strain_59_2708_chromosome_complete_genome	genome	+	NZ_CP026846.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	3339154	3339243	90	1	90	90	4856857
87it	Shigella_boydii_strain_59_2708_chromosome_complete_genome	genome	+	NZ_CP026846.1	t_nt_zoro_orzo_maxS	not defined	infernal	4.3e-23	3339154	3339243	89	0	0	0	0
17615bat	Shigella_boydii_strain_ATCC_35964_chromosome_complete_genome	genome	-	NZ_CP026877.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	1568567	1568525	43	47	81	81	5129092
569iat	Shigella_boydii_strain_ATCC_35964_chromosome_complete_genome	genome	-	NZ_CP026877.1	at_nt_zoro_orzo_maxS	not defined	infernal	6.5e-07	1568607	1568525	82	0	0	0	0
10490bt	Shigella_boydii_strain_ATCC_35964_chromosome_complete_genome	genome	+	NZ_CP026877.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	1568846	1568935	90	1	90	90	5129092
88it	Shigella_boydii_strain_ATCC_35964_chromosome_complete_genome	genome	+	NZ_CP026877.1	t_nt_zoro_orzo_maxS	not defined	infernal	4.3e-23	1568846	1568935	89	0	0	0	0
17614bat	Shigella_boydii_strain_ATCC_49812_chromosome_complete_genome	genome	-	NZ_CP026836.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	299392	299350	43	47	81	81	5106737
570iat	Shigella_boydii_strain_ATCC_49812_chromosome_complete_genome	genome	-	NZ_CP026836.1	at_nt_zoro_orzo_maxS	not defined	infernal	6.5e-07	299432	299350	82	0	0	0	0
10489bt	Shigella_boydii_strain_ATCC_49812_chromosome_complete_genome	genome	+	NZ_CP026836.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	299671	299760	90	1	90	90	5106737
89it	Shigella_boydii_strain_ATCC_49812_chromosome_complete_genome	genome	+	NZ_CP026836.1	t_nt_zoro_orzo_maxS	not defined	infernal	4.3e-23	299671	299760	89	0	0	0	0
17560bat	Shigella_boydii_strain_ATCC_9210_complete_genome	genome	-	NZ_CP011511.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	921265	921223	43	39	81	81	4574246
526iat	Shigella_boydii_strain_ATCC_9210_complete_genome	genome	-	NZ_CP011511.1	at_nt_zoro_orzo_maxS	not defined	infernal	3.7e-07	921305	921223	82	0	0	0	0
10488bt	Shigella_boydii_strain_ATCC_9210_complete_genome	genome	+	NZ_CP011511.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	921544	921633	90	1	90	90	4574246
274it	Shigella_boydii_strain_ATCC_9210_complete_genome	genome	+	NZ_CP011511.1	t_nt_zoro_orzo_maxS	not defined	infernal	5e-23	921544	921633	89	0	0	0	0
32037bat	Shigella_boydii_strain_NCTC_9734_chromosome	chromosome	-	NZ_CP026875.1	at_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	2589811	2589769	43	47	81	81	5164076
58iat	Shigella_boydii_strain_NCTC_9734_chromosome	chromosome	-	NZ_CP026875.1	at_nt_zoro_orzo_maxS	not defined	infernal	9.6e-08	2589851	2589769	82	0	0	0	0
101bt	Shigella_boydii_strain_NCTC_9734_chromosome	chromosome	+	NZ_CP026875.1	t_nt_zoro_orzo_maxS	NaN - rows are merged	blastn	NaN - rows are merged	2590090	2590179	90	1	90	90	5164076
1it	Shigella_boydii_strain_NCTC_9734_chromosome	chromosome	+	NZ_CP026875.1	t_nt_zoro_orzo_maxS	not defined	infernal	6.4e-24	2590090	2590179	89	0	0	0	0
