1451bat	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	-	NZ_AP014856.1	at_nt_ibs_sib	unknown	blastn	0	3167823	3167682	141	0	0	0	4598983
71bat	Escherichia_coli_strain_BR02_DEC_chromosome	chromosome	-	NZ_CP035320.1	at_nt_ibs_sib	unknown	blastn	0	3585907	3585766	141	0	0	0	5025753
73bat	Escherichia_coli_FAP1_genome	chromosome	-	NZ_CP009578.1	at_nt_ibs_sib	unknown	blastn	0	3849668	3849528	140	0	0	0	4874804
84bat	Escherichia_coli_strain_2016C_3936C1_chromosome_complete_genome	chromosome	+	NZ_CP018770.2	at_nt_ibs_sib	unknown	blastn	0	491094	491235	141	0	0	0	5060620
1221bat	Escherichia_coli_strain_SMN013SH2_chromosome_complete_genome	genome	+	NZ_CP023673.1	at_nt_ibs_sib	unknown	blastn	0	709815	709956	141	0	0	0	5143533
77bat	Escherichia_coli_strain_2013C_3304_chromosome	chromosome	+	NZ_CP027593.1	at_nt_ibs_sib	unknown	blastn	0	1534512	1534653	141	0	0	0	5310050
1118bat	Escherichia_coli_'BL21_Gold(DE3)pLysS_AG'_complete_genome	genome	+	NC_012947.1	at_nt_ibs_sib	unknown	blastn	0	712840	712981	141	0	0	0	4570938
1200bat	Shigella_dysenteriae_strain_07_3308_chromosome_complete_genome	genome	+	NZ_CP026878.1	at_nt_ibs_sib	unknown	blastn	0	3990138	3990278	140	0	0	0	4382687
1013bat	Escherichia_coli_1303_complete_genome	genome	-	NZ_CP009166.1	at_nt_ibs_sib	unknown	blastn	0	3389882	3389740	142	0	0	0	4948797
1112bat	Escherichia_coli_O6_H16_strain_2011EL_1370_2_chromosome_complete_genome	genome	+	NZ_CP022912.1	at_nt_ibs_sib	unknown	blastn	0	809438	809579	141	0	0	0	4785142
1297bat	Escherichia_coli_strain_AR_0061_complete_genome	genome	+	NZ_CP020058.1	at_nt_ibs_sib	unknown	blastn	0	3680548	3680689	141	0	0	0	4595238
1296bat	Escherichia_coli_strain_AR_0369_chromosome_complete_genome	genome	+	NZ_CP027140.1	at_nt_ibs_sib	unknown	blastn	0	2767760	2767901	141	0	0	0	4625479
85bat	Escherichia_coli_M12_chromosome	chromosome	+	NZ_CP023644.1	at_nt_ibs_sib	unknown	blastn	0	2313051	2313192	141	0	0	0	4984145
87bat	Escherichia_fergusonii_ECD227_chromosome_whole_genome_shotgun_sequence	chromosome	-	NZ_CM001142.1	at_nt_ibs_sib	unknown	blastn	0	3052271	3052130	141	0	0	0	4509864
