7360bat	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	+	NZ_AP014856.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	2620655	2620731	77	1	77	77	4598983
8392bat	Escherichia_albertii_DNA_complete_genome_strain_EC06_170	genome	+	NZ_AP014857.1	at_nt_shob_ohsc	646bat_bac:Escherichia_coli_strain_CCUG_70745_chromosome_tasys:at_nt_shob_ohsc_genome:NZ_CP023258.1_	blastn	1.35e-21	2659013	2659076	66	1	66	66	4657167
7358bat	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	+	NZ_AP014855.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	2529212	2529288	77	1	77	77	4560575
2852bt	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	-	NZ_AP014855.1	t_nt_shob_ohsc	571bt_bac:Escherichia_coli_strain_89_3506_isolate_89_3506_chromosome_tasys:t_nt_shob_ohsc_genome:NZ_	blastn	1.14e-28	2528889	2528809	81	1	81	81	4560575
8390bat	Escherichia_albertii_KF1_complete_genome	genome	-	NZ_CP007025.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	3604324	3604248	77	1	66	66	4701875
2854bt	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	+	NZ_CP030778.2	t_nt_shob_ohsc	571bt_bac:Escherichia_coli_strain_89_3506_isolate_89_3506_chromosome_tasys:t_nt_shob_ohsc_genome:NZ_	blastn	1.14e-28	4131054	4131134	81	1	81	81	4719735
8397bat	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	-	NZ_CP030778.2	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	4130731	4130656	76	1	66	66	4719735
8389bat	Escherichia_albertii_strain_06_3542_chromosome_complete_genome	genome	-	NZ_CP034162.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	114837	114761	77	1	66	66	4709095
7367bat	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	+	NZ_CP030781.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	2607560	2607636	77	1	77	77	4940006
7403bat	Escherichia_albertii_strain_1551_2_chromosome_complete_genome	genome	+	NZ_CP025317.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	2644190	2644255	66	12	77	77	4730877
7366bat	Escherichia_albertii_strain_2012EL_1823B_chromosome_complete_genome	genome	+	NZ_CP030783.2	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	2856288	2856364	77	1	77	77	4809821
7361bat	Escherichia_albertii_strain_2014C_4015_chromosome_complete_genome	genome	+	NZ_CP034166.1	at_nt_shob_ohsc	NaN - rows are merged	blastn	NaN - rows are merged	1208648	1208724	77	1	77	77	4623903
8394bat	Escherichia_albertii_strain_2014C_4356_chromosome_complete_genome	genome	-	NZ_CP024282.1	at_nt_shob_ohsc	646bat_bac:Escherichia_coli_strain_CCUG_70745_chromosome_tasys:at_nt_shob_ohsc_genome:NZ_CP023258.1_	blastn	1.35e-21	2762352	2762289	66	1	66	66	4852165
