609bat	Staphylococcus_argenteus_MSHR1132_complete_genome_sequence	genome	+	NC_016941.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	1974323	1974462	139	0	0	0	2762785
15bat	Staphylococcus_argenteus_strain_BN75_genome	chromosome	+	NZ_CP015758.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	1989514	1989653	139	0	0	0	2754198
3bat	Staphylococcus_aureus_M1_complete_genome	chromosome	+	NC_021059.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	1544256	1544395	139	0	0	0	2864125
636bat	Staphylococcus_aureus_complete_sequence	genome	+	NC_021670.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	2173969	2174108	139	0	0	0	2980548
443bat	Staphylococcus_aureus_subsp_aureus_strain_Gv69_complete_genome	genome	-	NZ_CP009681.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	413925	413785	140	0	0	0	3046210
621bat	Staphylococcus_aureus_strain_NCTC5663_genome_assembly_chromosome_1	genome	-	NZ_LS483317.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	368679	368540	139	0	0	0	2818899
639bat	Staphylococcus_schweitzeri_strain_NCTC13712_genome_assembly_chromosome_1	genome	-	NZ_LR134304.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	793625	793486	139	0	0	0	2784939
421bat	Staphylococcus_aureus_04_02981_complete_genome	genome	+	NC_017340.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	2043900	2044039	139	0	0	0	2821452
545bat	Staphylococcus_aureus_strain_FORC_039_complete_genome	genome	-	NZ_CP015817.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	918132	917993	139	0	0	0	2798022
603bat	Staphylococcus_aureus_strain_2395_USA500_complete_genome	genome	+	NZ_CP007499.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	2170878	2171017	139	0	0	0	2955646
640bat	Staphylococcus_aureus_subsp_aureus_ST772_MRSA_V_strain_DAR4145_complete_genome	genome	+	NZ_CP010526.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	1604430	1604569	139	0	0	0	2860508
14bat	Staphylococcus_aureus_strain_CR14_035_chromosome	chromosome	+	NZ_CP020544.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	2203635	2203774	139	0	0	0	2989067
646bat	Staphylococcus_aureus_O46_chromosome_complete_genome	genome	-	NZ_CP025395.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	370613	370477	136	0	0	0	2791410
648bat	Staphylococcus_aureus_RF122_complete_genome	genome	-	NC_007622.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	317437	317301	136	0	0	0	2742531
649bat	Staphylococcus_aureus_strain_293G_chromosome_complete_genome	genome	+	NZ_CP019591.2	at_nt_sprg_sprf_sr75	unknown	blastn	0	1944858	1944997	139	0	0	0	2722374
18bat	Staphylococcus_aureus_strain_ch21_chromosome	chromosome	+	NZ_CP017804.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	2044978	2045113	135	0	0	0	2822599
653bat	Staphylococcus_xylosus_genome_assembly_Staphylococcus_xylosus_C2a_chromosome__Chr1	genome	+	NZ_LN554884.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	1785818	1785949	131	0	0	0	2786686
652bat	Staphylococcus_xylosus_strain_S170_complete_genome	genome	-	NZ_CP013922.1	at_nt_sprg_sprf_sr75	unknown	blastn	0	680683	680552	131	0	0	0	2910005
229bt	Staphylococcus_argenteus_MSHR1132_complete_genome_sequence	genome	-	NC_016941.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1974588	1974454	134	0	0	0	2762785
244bt	Staphylococcus_aureus_subsp_aureus_ST772_MRSA_V_strain_DAR4145_complete_genome	genome	-	NZ_CP010526.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1604696	1604561	135	0	0	0	2860508
268bt	Staphylococcus_aureus_strain_27_chromosome_complete_genome	genome	-	NZ_CP022717.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	2046150	2046016	134	0	0	0	2814328
287bt	Staphylococcus_aureus_strain_FORC_061_chromosome_complete_genome	genome	-	NZ_CP022607.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1967980	1967846	134	0	0	0	2731682
297bt	Staphylococcus_aureus_strain_XQ_complete_genome	genome	-	NZ_CP013137.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1528180	1528047	133	0	0	0	2803594
288bt	Staphylococcus_aureus_DNA_complete_genome_strain_FDA209P	genome	-	NZ_AP014942.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	2002761	2002627	134	0	0	0	2775733
299bt	Staphylococcus_aureus_strain_55_99_44_chromosome_complete_genome	genome	-	NZ_CP024998.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1351691	1351557	134	0	0	0	2763876
266bt	Staphylococcus_aureus_complete_sequence	genome	-	NC_021670.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	2174234	2174100	134	0	0	0	2980548
180bt	Staphylococcus_aureus_strain_BPH2900_genome_assembly_chromosome_1	genome	-	NZ_LR130513.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1516462	1516328	134	0	0	0	2823292
123bt	Staphylococcus_aureus_strain_NCTC13811_genome_assembly_chromosome_1	genome	-	NZ_LR134351.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	1842344	1842210	134	0	0	0	2955381
270bt	Staphylococcus_aureus_subsp_aureus_strain_JS395_complete_genome	genome	-	NZ_CP012756.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	533688	533554	134	0	0	0	2846866
356bt	Staphylococcus_aureus_strain_CR14_035_chromosome	chromosome	-	NZ_CP020544.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	2203900	2203766	134	0	0	0	2989067
303bt	Staphylococcus_aureus_genome_assembly_Staphylococcus_aureus_ILRI_Eymole1_1_chromosome__I	genome	+	NZ_LN626917.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	889037	889171	134	0	0	0	2874302
325bt	Staphylococcus_aureus_O46_chromosome_complete_genome	genome	+	NZ_CP025395.1	t_nt_sprg_sprf_sr75	unknown	blastn	0	370338	370473	135	0	0	0	2791410
946bt	Streptomyces_griseus_subsp_griseus_NBRC_13350_DNA_complete_genome	genome	+	NC_010572.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	5037424	5038641	1217	0	0	0	8545929
948bt	Streptomyces_violaceoruber_strain_S21_complete_genome	genome	-	NZ_CP020570.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	3102376	3101147	1229	0	0	0	7916045
945bt	Streptomyces_sp_Tue6075_complete_genome	genome	+	NZ_CP010833.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	4737815	4739032	1217	0	0	0	7931832
944bt	Streptomyces_globisporus_C_1027_complete_genome	genome	-	NZ_CP013738.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	3257144	3255927	1217	0	0	0	7608611
947bt	Streptomyces_sp_S063_complete_genome	genome	-	NZ_CP021707.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	2943694	2942477	1217	0	0	0	7614683
341bt	Streptomyces_anulatus_strain_ATCC_11523_chromosome_whole_genome_shotgun_sequence	chromosome	-	NZ_CM003601.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	3319143	3317923	1220	0	0	0	8759578
943bt	Streptomyces_globisporus_strain_TFH56_chromosome_complete_genome	genome	+	NZ_CP029361.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	4402049	4403266	1217	0	0	0	7488586
941bt	Streptomyces_bacillaris_strain_ATCC_15855_chromosome_complete_genome	genome	+	NZ_CP029378.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	4741372	4742577	1205	0	0	0	7888441
939bt	Streptomyces_sp_DUT11_chromosome	genome	-	NZ_CP025511.1	t_pro_sprg_sprf_sr75	unknown	tblastn	0	3299231	3298026	1205	0	0	0	8027164
