1094bt	Bacillus_amyloliquefaciens_TA208_complete_genome	genome	+	NC_017188.1	t_pro_yont_sr6	unknown	tblastn	0	1238693	1238866	173	0	0	0	3937511
133bt	Bacillus_amyloliquefaciens_TA208_complete_genome	genome	+	NC_017188.1	t_nt_yont_sr6	unknown	blastn	0	1238693	1238869	176	0	0	0	3937511
1841bat	Bacillus_amyloliquefaciens_TA208_complete_genome	genome	-	NC_017188.1	at_nt_yont_sr6	unknown	blastn	0	1238752	1238652	100	0	0	0	3937511
1016bt	Bacillus_amyloliquefaciens_Y2_complete_genome	genome	+	NC_017912.1	t_pro_yont_sr6	unknown	tblastn	0	1916284	1916460	176	0	0	0	4238624
1877bat	Bacillus_amyloliquefaciens_Y2_complete_genome	genome	-	NC_017912.1	at_nt_yont_sr6	unknown	blastn	0	1916343	1916243	100	0	0	0	4238624
100bat	Bacillus_amyloliquefaciens_strain_YP6_chromosome_complete_genome	genome	+	NZ_CP032146.1	at_nt_yont_sr6	unknown	blastn	0	2199283	2199383	100	0	0	0	4009619
102bt	Bacillus_amyloliquefaciens_strain_YP6_chromosome_complete_genome	genome	-	NZ_CP032146.1	t_nt_yont_sr6	unknown	blastn	0	2199342	2199163	179	0	0	0	4009619
1398bat	Bacillus_amyloliquefaciens_subsp_plantarum_UCMB5033_complete_genome	genome	+	NC_022075.1	at_nt_yont_sr6	unknown	blastn	0	2230938	2231038	100	0	0	0	4071167
103bt	Bacillus_amyloliquefaciens_subsp_plantarum_UCMB5033_complete_genome	genome	-	NC_022075.1	t_nt_yont_sr6	unknown	blastn	0	2230997	2230818	179	0	0	0	4071167
1014bt	Bacillus_amyloliquefaciens_subsp_plantarum_UCMB5033_complete_genome	genome	-	NC_022075.1	t_pro_yont_sr6	unknown	tblastn	0	2230997	2230821	176	0	0	0	4071167
1625bat	Bacillus_atrophaeus_1942_complete_genome	genome	+	NC_014639.1	at_nt_yont_sr6	unknown	blastn	0	1609009	1609108	99	0	0	0	4168266
1214bt	Bacillus_atrophaeus_1942_complete_genome	genome	-	NC_014639.1	t_pro_yont_sr6	unknown	tblastn	0	1609068	1608895	173	0	0	0	4168266
375bt	Bacillus_atrophaeus_1942_complete_genome	genome	-	NC_014639.1	t_nt_yont_sr6	unknown	blastn	0	1609068	1608892	176	0	0	0	4168266
1619bat	Bacillus_sp_BS34A_genome_assembly_chromosome_I	genome	+	NZ_LN680001.1	at_nt_yont_sr6	unknown	blastn	0	2237913	2238013	100	0	0	0	4233615
1035bt	Bacillus_sp_BS34A_genome_assembly_chromosome_I	genome	-	NZ_LN680001.1	t_pro_yont_sr6	unknown	tblastn	0	2237972	2237799	173	0	0	0	4233615
120bt	Bacillus_sp_BS34A_genome_assembly_chromosome_I	genome	-	NZ_LN680001.1	t_nt_yont_sr6	unknown	blastn	0	2237972	2237796	176	0	0	0	4233615
1593bat	Bacillus_sp_DM2_chromosome_complete_genome	genome	+	NZ_CP030937.1	at_nt_yont_sr6	unknown	blastn	0	2231514	2231614	100	0	0	0	4238631
130bt	Bacillus_sp_DM2_chromosome_complete_genome	genome	-	NZ_CP030937.1	t_nt_yont_sr6	unknown	blastn	0	2231573	2231397	176	0	0	0	4238631
1127bt	Bacillus_sp_DM2_chromosome_complete_genome	genome	-	NZ_CP030937.1	t_pro_yont_sr6	unknown	tblastn	0	2231573	2231400	173	0	0	0	4238631
1600bat	Bacillus_sp_WR11_chromosome_complete_genome	genome	+	NZ_CP033064.1	at_nt_yont_sr6	unknown	blastn	0	2185397	2185497	100	0	0	0	4202080
128bt	Bacillus_sp_WR11_chromosome_complete_genome	genome	-	NZ_CP033064.1	t_nt_yont_sr6	unknown	blastn	0	2185456	2185280	176	0	0	0	4202080
1069bt	Bacillus_sp_WR11_chromosome_complete_genome	genome	-	NZ_CP033064.1	t_pro_yont_sr6	unknown	tblastn	0	2185456	2185283	173	0	0	0	4202080
1597bat	Bacillus_subtilis_strain_BS16045_complete_genome	genome	+	NZ_CP017112.1	at_nt_yont_sr6	unknown	blastn	0	2189434	2189534	100	0	0	0	4165121
127bt	Bacillus_subtilis_strain_BS16045_complete_genome	genome	-	NZ_CP017112.1	t_nt_yont_sr6	unknown	blastn	0	2189493	2189317	176	0	0	0	4165121
1126bt	Bacillus_subtilis_strain_BS16045_complete_genome	genome	-	NZ_CP017112.1	t_pro_yont_sr6	unknown	tblastn	0	2189493	2189320	173	0	0	0	4165121
1599bat	Bacillus_subtilis_strain_SRCM103517_chromosome_complete_genome	genome	+	NZ_CP035226.1	at_nt_yont_sr6	unknown	blastn	0	2243264	2243364	100	0	0	0	4192706
122bt	Bacillus_subtilis_strain_SRCM103517_chromosome_complete_genome	genome	-	NZ_CP035226.1	t_nt_yont_sr6	unknown	blastn	0	2243323	2243147	176	0	0	0	4192706
1071bt	Bacillus_subtilis_strain_SRCM103517_chromosome_complete_genome	genome	-	NZ_CP035226.1	t_pro_yont_sr6	unknown	tblastn	0	2243323	2243150	173	0	0	0	4192706
129bt	Bacillus_subtilis_subsp_subtilis_strain_SSJ_1_chromosome_complete_genome	genome	+	NZ_CP032860.1	t_nt_yont_sr6	unknown	blastn	0	3443543	3443719	176	0	0	0	4199434
1601bat	Bacillus_subtilis_subsp_subtilis_strain_SSJ_1_chromosome_complete_genome	genome	-	NZ_CP032860.1	at_nt_yont_sr6	unknown	blastn	0	3443602	3443502	100	0	0	0	4199434
1576bat	Bacillus_vallismortis_strain_DSM_11031_chromosome_complete_genome	genome	+	NZ_CP026362.1	at_nt_yont_sr6	unknown	blastn	0	1636074	1636174	100	0	0	0	4286362
134bt	Bacillus_vallismortis_strain_DSM_11031_chromosome_complete_genome	genome	-	NZ_CP026362.1	t_nt_yont_sr6	unknown	blastn	0	1636133	1635957	176	0	0	0	4286362
1021bt	Bacillus_vallismortis_strain_DSM_11031_chromosome_complete_genome	genome	-	NZ_CP026362.1	t_pro_yont_sr6	unknown	tblastn	0	1636133	1635960	173	0	0	0	4286362
105bt	Bacillus_velezensis_strain_1B_23_chromosome_complete_genome	genome	+	NZ_CP033967.1	t_nt_yont_sr6	unknown	blastn	0	2515307	2515486	179	0	0	0	4141063
898bt	Bacillus_velezensis_strain_1B_23_chromosome_complete_genome	genome	+	NZ_CP033967.1	t_pro_yont_sr6	unknown	tblastn	0	2515307	2515483	176	0	0	0	4141063
1410bat	Bacillus_velezensis_strain_1B_23_chromosome_complete_genome	genome	-	NZ_CP033967.1	at_nt_yont_sr6	unknown	blastn	0	2515366	2515266	100	0	0	0	4141063
