7434bt	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	-	NZ_CP030781.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2607238	2607161	77	0	0	0	4940006
3326bat	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	+	NZ_CP030781.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2607560	2607636	76	0	0	0	4940006
7945bt	Escherichia_coli_HS_complete_genome	genome	-	NC_009800.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2738533	2738456	77	0	0	0	4643538
11491bt	Escherichia_coli_HS_complete_genome	genome	-	NC_009800.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2738533	2738453	80	0	0	0	4643538
3829bat	Escherichia_coli_HS_complete_genome	genome	+	NC_009800.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2738856	2738932	76	0	0	0	4643538
12599bt	Escherichia_coli_IAI39_chromosome_complete_genome	genome	-	NC_011750.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2874716	2874636	80	0	0	0	5132068
1336bt	Escherichia_coli_IAI39_chromosome_complete_genome	genome	-	NC_011750.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2874716	2874639	77	0	0	0	5132068
4337bat	Escherichia_coli_IAI39_chromosome_complete_genome	genome	+	NC_011750.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2875040	2875117	77	0	0	0	5132068
1149bt	Escherichia_coli_strain_CCUG_70745_chromosome	chromosome	-	NZ_CP023258.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2956776	2956699	77	0	0	0	5074278
1031bat	Escherichia_coli_strain_CCUG_70745_chromosome	chromosome	+	NZ_CP023258.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2957100	2957177	77	0	0	0	5074278
