66it	Raoultella_ornithinolytica_strain_18_plasmid_1_complete_sequence	chromosome	+	NZ_CP012556.1	t_nt_hok_sok_tadb_sr2	not defined	infernal	2.7e-30	98934	99072	138	0	0	0	0
65836bt	Raoultella_ornithinolytica_strain_18_plasmid_1_complete_sequence	chromosome	+	NZ_CP012556.1	t_nt_hok_sok_tadb_sr2	NaN - rows are merged	blastn	NaN - rows are merged	98934	99073	140	1	142	142	216710
209198bt	Raoultella_ornithinolytica_strain_18_plasmid_1_complete_sequence	chromosome	-	NZ_CP012556.1	t_pro_hok_sok_tadb_sr2	NaN - rows are merged	tblastn	NaN - rows are merged	98907	98755	153	1	51	51	216710
70iat	Raoultella_ornithinolytica_strain_18_plasmid_1_complete_sequence	chromosome	-	NZ_CP012556.1	at_nt_hok_sok_tadb_sr2	not defined	infernal	3.5e-64	98888	98666	222	0	0	0	0
243594bat	Raoultella_ornithinolytica_strain_18_plasmid_1_complete_sequence	chromosome	-	NZ_CP012556.1	at_nt_hok_sok_tadb_sr2	NaN - rows are merged	blastn	NaN - rows are merged	98888	98662	227	1	228	228	216710
331it	Raoultella_ornithinolytica_strain_18_plasmid_1_complete_sequence	chromosome	-	NZ_CP012556.1	t_pro_hok_sok_tadb_sr2	not defined	infernal	3e-22	98902	98756	146	0	0	0	0
209048bt	Raoultella_ornithinolytica_strain_FDAARGOS_431_plasmid_unnamed1_complete_sequence	chromosome	+	NZ_CP023893.1	t_pro_hok_sok_tadb_sr2	NaN - rows are merged	tblastn	NaN - rows are merged	76207	76362	156	1	52	52	231294
324it	Raoultella_ornithinolytica_strain_FDAARGOS_431_plasmid_unnamed1_complete_sequence	chromosome	+	NZ_CP023893.1	t_pro_hok_sok_tadb_sr2	not defined	infernal	1.3e-22	76211	76359	148	0	0	0	0
68iat	Raoultella_ornithinolytica_strain_FDAARGOS_431_plasmid_unnamed1_complete_sequence	chromosome	+	NZ_CP023893.1	at_nt_hok_sok_tadb_sr2	not defined	infernal	6.5e-65	76226	76445	219	0	0	0	0
240425bat	Raoultella_ornithinolytica_strain_FDAARGOS_431_plasmid_unnamed1_complete_sequence	chromosome	+	NZ_CP023893.1	at_nt_hok_sok_tadb_sr2	NaN - rows are merged	blastn	NaN - rows are merged	76228	76442	215	3	177	220	231294
1597iat	Raoultella_ornithinolytica_strain_Ro24724_plasmid_pRo24724_complete_sequence	genome	+	NZ_CP021328.1	at_nt_hok_sok_tadb_sr2	not defined	infernal	2.3e-63	404818	405040	222	0	0	0	0
10739bat	Raoultella_ornithinolytica_strain_Ro24724_plasmid_pRo24724_complete_sequence	genome	+	NZ_CP021328.1	at_nt_hok_sok_tadb_sr2	NaN - rows are merged	blastn	NaN - rows are merged	404818	405041	224	1	221	228	446611
130630bt	Raoultella_ornithinolytica_strain_Ro24724_plasmid_pRo24724_complete_sequence	genome	+	NZ_CP021328.1	t_pro_hok_sok_tadb_sr2	NaN - rows are merged	tblastn	NaN - rows are merged	404799	404951	153	1	51	52	446611
3688it	Raoultella_ornithinolytica_strain_Ro24724_plasmid_pRo24724_complete_sequence	genome	+	NZ_CP021328.1	t_pro_hok_sok_tadb_sr2	not defined	infernal	2e-21	404804	404950	146	0	0	0	0
32876bat	Raoultella_ornithinolytica_strain_S12_complete_genome	genome	-	NZ_CP010557.1	at_nt_hok_sok_tadb_sr2	NaN - rows are merged	blastn	NaN - rows are merged	3331854	3331637	218	1	213	213	5522044
1653iat	Raoultella_ornithinolytica_strain_S12_complete_genome	genome	-	NZ_CP010557.1	at_nt_hok_sok_tadb_sr2	not defined	infernal	5.2e-59	3331854	3331634	220	0	0	0	0
4963it	Raoultella_ornithinolytica_strain_S12_complete_genome	genome	-	NZ_CP010557.1	t_pro_hok_sok_tadb_sr2	not defined	infernal	2.7e-19	3331869	3331721	148	0	0	0	0
157684bt	Raoultella_ornithinolytica_strain_S12_complete_genome	genome	-	NZ_CP010557.1	t_pro_hok_sok_tadb_sr2	NaN - rows are merged	tblastn	NaN - rows are merged	3331873	3331718	156	1	52	52	5522044
