10208bat	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	+	NZ_AP014856.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	3585635	3585718	83	0	0	0	4598983
1251bat	Escherichia_albertii_strain_06_3542_chromosome_complete_genome	genome	-	NZ_CP034162.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	3839056	3838973	83	0	0	0	4709095
10187bat	Escherichia_coli_strain_2013C_4282_chromosome_complete_genome	genome	-	NZ_CP027579.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	3856808	3856726	82	0	0	0	5030044
1062bat	Escherichia_fergusonii_ECD227_chromosome_whole_genome_shotgun_sequence	chromosome	+	NZ_CM001142.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	3564660	3564743	83	0	0	0	4509864
10049bat	Shigella_boydii_strain_54_1621_chromosome_complete_genome	genome	+	NZ_CP026810.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	4302900	4302982	82	0	0	0	4531304
10206bat	Shigella_flexneri_strain_FDAARGOS_74_chromosome_complete_genome	genome	+	NZ_CP026098.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	628755	628838	83	0	0	0	4576448
10199bat	Shigella_flexneri_strain_FC906_chromosome_complete_genome	genome	+	NZ_CP037996.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	333952	334035	83	0	0	0	4655489
1279bat	Escherichia_coli_O169_H41_strain_2014EL_1345_2_chromosome_complete_genome	genome	+	NZ_CP024223.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	1955688	1955770	82	0	0	0	4943397
1280bat	Escherichia_coli_strain_88_3493_chromosome_complete_genome	genome	-	NZ_CP027457.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	2195918	2195837	81	0	0	0	5001754
10146bat	Escherichia_albertii_DNA_complete_genome_strain_EC06_170	genome	+	NZ_AP014857.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	3607490	3607574	84	0	0	0	4657167
22106bat	Escherichia_albertii_KF1_complete_genome	genome	-	NZ_CP007025.1	at_nt_dinq_agrb_evalue_maxS	unknown	blastn	0	2612895	2612811	84	0	0	0	4701875
