289bat	Helicobacter_pylori_2017_complete_genome	genome	+	NC_017374.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1152701	1152781	80	0	0	0	1548238
291bat	Helicobacter_pylori_isolate_HE93_10_v1_genome_assembly_chromosome_I	genome	+	NZ_LT838273.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	571019	571099	80	0	0	0	1682800
261bat	Helicobacter_pylori_DNA_complete_genome_strain_ML3	genome	-	NZ_AP014712.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	182749	182669	80	0	0	0	1629114
246bat	Helicobacter_pylori_Puno120_complete_genome	genome	+	NC_017378.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1175375	1175455	80	0	0	0	1624979
257bat	Helicobacter_pylori_52_complete_genome	genome	+	NC_017354.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1175083	1175163	80	0	0	0	1568826
262bat	Helicobacter_pylori_DNA_complete_genome_strain_ML1	genome	-	NZ_AP014710.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	180621	180541	80	0	0	0	1629815
283bat	Helicobacter_pylori_oki112_complete_genome	genome	+	NZ_CP006821.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1267174	1267254	80	0	0	0	1637925
242bat	Helicobacter_pylori_26695_1CH_DNA_complete_genome	genome	+	NZ_AP013355.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1245271	1245351	80	0	0	0	1667302
286bat	Helicobacter_pylori_B8_complete_genome	genome	-	NC_014256.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	287009	286929	80	0	0	0	1673997
268bat	Helicobacter_pylori_DNA_complete_genome_strain_ATCC43504	genome	-	NZ_AP017632.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	623172	623091	81	0	0	0	1680829
292bat	Helicobacter_pylori_strain_NCTC13345_genome_assembly_chromosome_1	genome	+	NZ_LR134517.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1360946	1361026	80	0	0	0	1644315
264bat	Helicobacter_pylori_strain_K26A1_complete_genome	genome	+	NZ_CP011486.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1136857	1136937	80	0	0	0	1570310
257bat	Helicobacter_pylori_52_complete_genome	genome	+	NC_017354.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1172782	1172863	81	0	0	0	1568826
237bat	Helicobacter_pylori_B38_complete_genome_strain_B38	genome	+	NC_012973.1	at_nt_aapa_isoa_evalue	unknown	blastn	0	1151793	1151872	79	0	0	0	1576758
63bt	Helicobacter_pylori_strain_G272_chromosome_complete_genome	genome	+	NZ_CP022409.1	t_nt_aapa_isoa_evalue	unknown	blastn	0	311437	311689	252	0	0	0	1576133
