3510it	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	t_pro_hok_sok_ena	not defined	infernal	4.8e-26	752541	752377	164	0	0	0	0
858684bt	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	752550	752350	201	1	65	72	4849628
1142bat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	at_nt_hok_sok_ena	NaN - rows are merged	blastn	NaN - rows are merged	752676	752524	153	1	153	153	4849628
853iat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	at_nt_hok_sok_ena	not defined	infernal	4.6e-15	752676	752616	60	0	0	0	0
2689it	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	t_pro_hok_sok_ena	not defined	infernal	3.4e-28	1498202	1498036	166	0	0	0	0
858683bt	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	1498208	1497978	231	1	72	72	4849628
376369bat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	at_nt_hok_sok_ena	NaN - rows are merged	blastn	NaN - rows are merged	1498357	1498295	63	1	63	63	4849628
2656iat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	at_nt_hok_sok_ena	not defined	infernal	4.2e-12	1498357	1498295	62	0	0	0	0
2108it	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	t_pro_hok_sok_ena	not defined	infernal	8.6e-29	2758273	2758107	166	0	0	0	0
858682bt	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	2758279	2758076	204	1	66	72	4849628
2296iat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	at_nt_hok_sok_ena	not defined	infernal	3.7e-13	2758428	2758366	62	0	0	0	0
373047bat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	-	NZ_CP022672.1	at_nt_hok_sok_ena	NaN - rows are merged	blastn	NaN - rows are merged	2758428	2758366	63	1	63	63	4849628
3909iat	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	+	NZ_CP022672.1	at_nt_hok_sok_ena	not defined	infernal	4.9e-10	4789152	4789212	60	0	0	0	0
996065bt	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	+	NZ_CP022672.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	4789277	4789450	174	1	58	58	4849628
6486it	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	+	NZ_CP022672.1	t_pro_hok_sok_ena	not defined	infernal	9.9e-19	4789289	4789447	158	0	0	0	0
5563it	Shigella_sonnei_strain_866_chromosome_complete_genome	genome	+	NZ_CP022672.1	t_nt_hok_sok_ena	not defined	infernal	0.004	4789295	4789453	158	0	0	0	0
3910iat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	at_nt_hok_sok_ena	not defined	infernal	4.9e-10	1391054	1391114	60	0	0	0	0
996067bt	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	1391179	1391352	174	1	58	58	5032769
6487it	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	t_pro_hok_sok_ena	not defined	infernal	9.9e-19	1391191	1391349	158	0	0	0	0
5564it	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	t_nt_hok_sok_ena	not defined	infernal	0.004	1391197	1391355	158	0	0	0	0
3511it	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	t_pro_hok_sok_ena	not defined	infernal	4.8e-26	2178920	2178756	164	0	0	0	0
612448bt	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	2178929	2178714	216	1	70	72	5032769
854iat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	at_nt_hok_sok_ena	not defined	infernal	4.6e-15	2179055	2178995	60	0	0	0	0
1141bat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	at_nt_hok_sok_ena	NaN - rows are merged	blastn	NaN - rows are merged	2179055	2178903	153	1	153	153	5032769
372339bat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	at_nt_hok_sok_ena	NaN - rows are merged	blastn	NaN - rows are merged	2977149	2977211	63	1	57	58	5032769
2657iat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	at_nt_hok_sok_ena	not defined	infernal	4.2e-12	2977149	2977211	62	0	0	0	0
1000623bt	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	2977298	2977528	231	2	57	58	5032769
2690it	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	+	NZ_CP032523.1	t_pro_hok_sok_ena	not defined	infernal	3.4e-28	2977304	2977470	166	0	0	0	0
2762it	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	t_pro_hok_sok_ena	not defined	infernal	8.6e-28	4150644	4150479	165	0	0	0	0
653608bt	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	4150650	4150426	225	1	73	74	5032769
3201iat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	at_nt_hok_sok_ena	not defined	infernal	2.3e-10	4150798	4150737	61	0	0	0	0
391847bat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	at_nt_hok_sok_ena	923059bat_bac:Escherichia_coli_M8_chromosome_complete_genome_tasys:at_nt_hok_sok_ena_genome:NZ_CP019	blastn	5.59e-20	4150798	4150737	62	1	62	62	5032769
2109it	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	t_pro_hok_sok_ena	not defined	infernal	8.6e-29	4301275	4301109	166	0	0	0	0
858689bt	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	4301281	4301078	204	1	66	72	5032769
373044bat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	at_nt_hok_sok_ena	NaN - rows are merged	blastn	NaN - rows are merged	4301430	4301368	63	1	63	63	5032769
2297iat	Shigella_sonnei_strain_AR_0030_chromosome_complete_genome	genome	-	NZ_CP032523.1	at_nt_hok_sok_ena	not defined	infernal	3.7e-13	4301430	4301368	62	0	0	0	0
3911iat	Shigella_sonnei_strain_AUSMDU00008333_genome_assembly_chromosome_1	genome	+	NZ_LR213458.1	at_nt_hok_sok_ena	not defined	infernal	4.9e-10	206611	206671	60	0	0	0	0
996063bt	Shigella_sonnei_strain_AUSMDU00008333_genome_assembly_chromosome_1	genome	+	NZ_LR213458.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	206736	206909	174	1	58	58	4722057
6488it	Shigella_sonnei_strain_AUSMDU00008333_genome_assembly_chromosome_1	genome	+	NZ_LR213458.1	t_pro_hok_sok_ena	not defined	infernal	9.9e-19	206748	206906	158	0	0	0	0
