20988bt	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_nt_tisb_istr_smax	NaN - rows are merged	blastn	NaN - rows are merged	31513	31433	81	1	81	81	4717613
1651it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_pro_tisb_istr_smax	not defined	infernal	7.3e-11	31513	31427	86	0	0	0	0
1586it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_nt_tisb_istr_smax	not defined	infernal	2.2e-21	31513	31431	82	0	0	0	0
1741iat	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	at_nt_tisb_istr_smax	not defined	infernal	2e-13	31764	31904	140	0	0	0	0
7920iat	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	at_nt_hok_sok_tadb_r2	not defined	infernal	0.00098	353699	353576	123	0	0	0	0
210609bt	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_pro_hok_sok_tadb_r2	NaN - rows are merged	tblastn	NaN - rows are merged	353709	353566	144	1	48	48	4717613
7926it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_pro_hok_sok_tadb_r2	not defined	infernal	1.3e-14	353713	353568	145	0	0	0	0
106436bt	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_pro_hok_sok_ena	NaN - rows are merged	tblastn	NaN - rows are merged	353715	353566	150	1	48	48	4717613
4535it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_nt_hok_sok_ena	not defined	infernal	0.0017	353715	353568	147	0	0	0	0
8509it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	t_pro_hok_sok_ena	not defined	infernal	4.1e-16	353728	353569	159	0	0	0	0
1449it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	t_nt_hok_sok_tadb_r2	not defined	infernal	1.7e-05	353743	353860	117	0	0	0	0
5023iat	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	at_nt_hok_sok_ena	not defined	infernal	0.00015	353861	353802	59	0	0	0	0
613425bt	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	t_pro_syme_symr	NaN - rows are merged	tblastn	NaN - rows are merged	595304	595828	525	1	171	173	4717613
1288iat	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	-	NZ_LT992502.1	at_nt_syme_symr	not defined	infernal	6.5e-07	595357	595285	72	0	0	0	0
5664it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	t_pro_syme_symr	not defined	infernal	0.00068	595457	595778	321	0	0	0	0
4967it	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	t_pro_hok_sok_tadb_r2	not defined	infernal	3e-19	779183	779329	146	0	0	0	0
208999bt	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	t_pro_hok_sok_tadb_r2	NaN - rows are merged	tblastn	NaN - rows are merged	779184	779333	150	1	47	48	4717613
2842iat	Enterobacter_bugandensis_isolate_EB_247_genome_assembly_chromosome_I	genome	+	NZ_LT992502.1	at_nt_hok_sok_tadb_r2	not defined	infernal	1.4e-12	779197	779408	211	0	0	0	0
