78it	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	-	NZ_AP014856.1	t_nt_shob_ohsc_sr	not defined	infernal	4.6e-17	2620332	2620252	80	0	0	0	0
78it	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	-	NZ_AP014856.1	t_pro_shob_ohsc_sr	not defined	infernal	4.1e-18	2620332	2620255	77	0	0	0	0
11723bat	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	+	NZ_AP014856.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2620655	2620731	76	0	0	0	4598983
581iat	Escherichia_albertii_DNA_complete_genome_strain_CB9786	genome	+	NZ_AP014856.1	at_nt_shob_ohsc_sr	not defined	infernal	1.2e-14	2620655	2620731	76	0	0	0	0
876it	Escherichia_albertii_DNA_complete_genome_strain_EC06_170	genome	-	NZ_AP014857.1	t_nt_shob_ohsc_sr	not defined	infernal	1.5e-15	2658678	2658598	80	0	0	0	0
861it	Escherichia_albertii_DNA_complete_genome_strain_EC06_170	genome	-	NZ_AP014857.1	t_pro_shob_ohsc_sr	not defined	infernal	4.3e-17	2658678	2658601	77	0	0	0	0
1062bt	Escherichia_albertii_DNA_complete_genome_strain_EC06_170	genome	-	NZ_AP014857.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2658678	2658601	77	0	0	0	4657167
842iat	Escherichia_albertii_DNA_complete_genome_strain_EC06_170	genome	+	NZ_AP014857.1	at_nt_shob_ohsc_sr	not defined	infernal	1.3e-12	2659001	2659076	75	0	0	0	0
710it	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	-	NZ_AP014855.1	t_pro_shob_ohsc_sr	not defined	infernal	1e-17	2528889	2528812	77	0	0	0	0
820it	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	-	NZ_AP014855.1	t_nt_shob_ohsc_sr	not defined	infernal	1.3e-16	2528889	2528809	80	0	0	0	0
1545bt	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	-	NZ_AP014855.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2528889	2528812	77	0	0	0	4560575
10974bt	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	-	NZ_AP014855.1	t_nt_shob_ohsc_sr	unknown	blastn	0	2528889	2528809	80	0	0	0	4560575
582iat	Escherichia_albertii_DNA_complete_genome_strain_NIAH_Bird_3	genome	+	NZ_AP014855.1	at_nt_shob_ohsc_sr	not defined	infernal	1.2e-14	2529212	2529288	76	0	0	0	0
578iat	Escherichia_albertii_KF1_complete_genome	genome	-	NZ_CP007025.1	at_nt_shob_ohsc_sr	not defined	infernal	1.2e-14	3604324	3604248	76	0	0	0	0
73it	Escherichia_albertii_KF1_complete_genome	genome	+	NZ_CP007025.1	t_nt_shob_ohsc_sr	not defined	infernal	4.6e-17	3604647	3604727	80	0	0	0	0
73it	Escherichia_albertii_KF1_complete_genome	genome	+	NZ_CP007025.1	t_pro_shob_ohsc_sr	not defined	infernal	4.1e-18	3604647	3604724	77	0	0	0	0
1024bt	Escherichia_albertii_KF1_complete_genome	genome	+	NZ_CP007025.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	3604647	3604724	77	0	0	0	4701875
629iat	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	-	NZ_CP030778.2	at_nt_shob_ohsc_sr	not defined	infernal	7.2e-14	4130731	4130656	75	0	0	0	0
13013bat	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	-	NZ_CP030778.2	at_nt_shob_ohsc_sr	unknown	blastn	0	4130731	4130656	75	0	0	0	4719735
818it	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	+	NZ_CP030778.2	t_nt_shob_ohsc_sr	not defined	infernal	1.3e-16	4131054	4131134	80	0	0	0	0
708it	Escherichia_albertii_strain_05_3106_chromosome_complete_genome	genome	+	NZ_CP030778.2	t_pro_shob_ohsc_sr	not defined	infernal	1e-17	4131054	4131131	77	0	0	0	0
843it	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	-	NZ_CP030781.1	t_pro_shob_ohsc_sr	not defined	infernal	2e-17	2607238	2607161	77	0	0	0	0
1542bt	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	-	NZ_CP030781.1	t_pro_shob_ohsc_sr	unknown	tblastn	0	2607238	2607161	77	0	0	0	4940006
857it	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	-	NZ_CP030781.1	t_nt_shob_ohsc_sr	not defined	infernal	3.3e-16	2607238	2607158	80	0	0	0	0
587iat	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	+	NZ_CP030781.1	at_nt_shob_ohsc_sr	not defined	infernal	2.8e-14	2607560	2607636	76	0	0	0	0
11729bat	Escherichia_albertii_strain_07_3866_chromosome_complete_genome	genome	+	NZ_CP030781.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2607560	2607636	76	0	0	0	4940006
859it	Escherichia_albertii_strain_1551_2_chromosome_complete_genome	genome	-	NZ_CP025317.1	t_pro_shob_ohsc_sr	not defined	infernal	4.3e-17	2643856	2643779	77	0	0	0	0
874it	Escherichia_albertii_strain_1551_2_chromosome_complete_genome	genome	-	NZ_CP025317.1	t_nt_shob_ohsc_sr	not defined	infernal	1.5e-15	2643856	2643776	80	0	0	0	0
834iat	Escherichia_albertii_strain_1551_2_chromosome_complete_genome	genome	+	NZ_CP025317.1	at_nt_shob_ohsc_sr	not defined	infernal	3.1e-13	2644179	2644255	76	0	0	0	0
11610bat	Escherichia_albertii_strain_1551_2_chromosome_complete_genome	genome	+	NZ_CP025317.1	at_nt_shob_ohsc_sr	unknown	blastn	0	2644179	2644255	76	0	0	0	4730877
75it	Escherichia_albertii_strain_2012EL_1823B_chromosome_complete_genome	genome	-	NZ_CP030783.2	t_nt_shob_ohsc_sr	not defined	infernal	4.6e-17	2855965	2855885	80	0	0	0	0
